CODIGOS POSTALES
----------------

PROVINCIA;POBLACION;CODIGOPOSTAL
LA CORUÑA;UNIVERSIDADE LABORAL;15670
LA CORUÑA;URDILDE;15281
LA CORUÑA;URES;15116
LA CORUÑA;URROA;15120
LA CORUÑA;URUXEIRA;15357
LA CORUÑA;UXES;15690
LA CORUÑA;UXES, DE (EST);15690
LA CORUÑA;UZAL (MOAR);15686
LA CORUÑA;UZAL (RODIS);15186
LA CORUÑA;UZAL, O (BARBEIROS);15685
LA CORUÑA;UZAS;15689
LA CORUÑA;VAAMONDE (PARADELA);15806
LA CORUÑA;VAAMONDE (PRESARAS);15807
LA CORUÑA;VACARIZA (BERDEOGAS);15151
LA CORUÑA;VACARIZA (PEDROSO);15597
LA CORUÑA;VACARIZA (TRASANCOS);15540
LA CORUÑA;VACARIZA, A (ISORNA);15983
LA CORUÑA;VACHAO;15288
LA CORUÑA;VADERNADO;15259
LA CORUÑA;VAL (BAIÑAS);15129
LA CORUÑA;VAL (BALTAR);15541
LA CORUÑA;VAL (PORTO);15622
LA CORUÑA;VAL (RUS);15109
LA CORUÑA;VAL DE DEUS;15386
LA CORUÑA;VAL DE XESTOSO (SAN PEDRO);15315
LA CORUÑA;VAL DO DUBRA;15873
LA CORUÑA;VALADARES (SAN MIGUEL);15239
LA CORUÑA;VALADO (CAMBRE);15660
LA CORUÑA;VALADO (VALLEGESTOSO);15315
LA CORUÑA;VALADO, O (BARCIELA, A);15884
LA CORUÑA;VALADO, O (EIXO, O -SAN CRISTOVO);15893
LA CORUÑA;VALADO, O (ENTINS);15237
LA CORUÑA;VALADO, O (ORDES);15689
LA CORUÑA;VALADOS;15391
LA CORUÑA;VALARMORO;15338
LA CORUÑA;VALBON;15515
LA CORUÑA;VALCOBO;15618
LA CORUÑA;VALDEGERIA;15259
LA CORUÑA;VALDEPEÑAS;15138
LA CORUÑA;VALDEVIÑATOS;15614
LA CORUÑA;VALDIJE;15563
LA CORUÑA;VALDOMAR;15349
LA CORUÑA;VALDOVIÑO;15552
LA CORUÑA;VALEDOSO;15611
LA CORUÑA;VALEIXO;15237
LA CORUÑA;VALELLA;15339
LA CORUÑA;VALENCIA (CASTRO-SANTA EULALIA);15147
LA CORUÑA;VALENCIA (SAN PEDRO);15147
LA CORUÑA;VALENTE;15618
LA CORUÑA;VALES (BORRIFANS);15390
LA CORUÑA;VALES (VAL DE XESTOSO);15315
LA CORUÑA;VALES VELLO;15315
LA CORUÑA;VALES, OS;15339
LA CORUÑA;VALESCURA;15339
LA CORUÑA;VALIÑA (MELLA);15819
LA CORUÑA;VALIÑA (VIMIANZO);15120
LA CORUÑA;VALIÑA DE ARRIBA (SAN XOAN MOECHE);15563
LA CORUÑA;VALIÑA, A (GRIXOA);15898
LA CORUÑA;VALIÑAS (CELAS DE PEIRO);15189
LA CORUÑA;VALIÑAS (PONTEVEA);15883
LA CORUÑA;VALIÑAS (SAN XOAN MOECHE);15563
LA CORUÑA;VALIÑO (ESPERON);15182
LA CORUÑA;VALIÑO (FERREIRA);15598
LA CORUÑA;VALIÑO (TRAVESAS);15860
LA CORUÑA;VALIÑO (VIGO-SAN VICENTE);15175
LA CORUÑA;VALIÑO (VIÑAS);15319
LA CORUÑA;VALIÑO, O (FOXADO);15310
LA CORUÑA;VALIÑO, O (PARADA);15689
LA CORUÑA;VALLADARES (MEDIN);15386
LA CORUÑA;VALLADARES (PROBAOS);15391
LA CORUÑA;VALLADOLID (QUION);15824
LA CORUÑA;VALLE INCLAN;15510
LA CORUÑA;VALLO;15316
LA CORUÑA;VALLO (CARELLE);15814
LA CORUÑA;VALMAIOR;15991
LA CORUÑA;VALMARIN;15313
LA CORUÑA;VALO;15807
LA CORUÑA;VALVERDE;15688
LA CORUÑA;VAQUEIRA;15172
LA CORUÑA;VAQUEIRO (BARALLOBRE);15528
LA CORUÑA;VAQUEIRO (MANIÑOS);15520
LA CORUÑA;VARELA (BORRIFANS);15390
LA CORUÑA;VARELA (TRABA DE BERGANTIÑOS);15147
LA CORUÑA;VARELAS (SAN MARIN);15826
LA CORUÑA;VARELAS, AS;15689
LA CORUÑA;VARILONGO;15860
LA CORUÑA;VAROSAS;15326
LA CORUÑA;VECIÑEIRA;15359
LA CORUÑA;VEDRA;15885
LA CORUÑA;VEDRAL;15685
LA CORUÑA;VEIGA  (ERMO, O);15338
LA CORUÑA;VEIGA (ABEANCOS);15808
LA CORUÑA;VEIGA (ARANGA);15317
LA CORUÑA;VEIGA (BARBOS);15332
LA CORUÑA;VEIGA (BOENTE);15826
LA CORUÑA;VEIGA (BRIBES);15659
LA CORUÑA;VEIGA (FREIRES);15332
LA CORUÑA;VEIGA (GOENTE);15610
LA CORUÑA;VEIGA (INSUA);15338
LA CORUÑA;VEIGA (LAMAS);15562
LA CORUÑA;VEIGA (MANDAIO);15388
LA CORUÑA;VEIGA (MONTEAGUDO);15144
LA CORUÑA;VEIGA (PANTIN);15553
LA CORUÑA;VEIGA (PINEIRO);15893
LA CORUÑA;VEIGA (PONTE DE MERA);15349
LA CORUÑA;VEIGA (RECEMEL);15568
LA CORUÑA;VEIGA (SAN ADRIAN);15367
LA CORUÑA;VEIGA (SAN MAMEDE);15326
LA CORUÑA;VEIGA (SAN SILVESTRE LEDOÑO);15199
LA CORUÑA;VEIGA (SANTA CRUZ DE MOECHE);15564
LA CORUÑA;VEIGA (SANTA MARIA DE XESTOSO);15315
LA CORUÑA;VEIGA (SEQUEIRO-MEIRAS);15550
LA CORUÑA;VEIGA (SISMUNDI);15369
LA CORUÑA;VEIGA (VIGO);15659
LA CORUÑA;VEIGA, A;15613
LA CORUÑA;VEIGA, A (CAMPO LONGO);15614
LA CORUÑA;VEIGA, A (LARAXE);15622
LA CORUÑA;VEIGA, A (SEIXAL, O);15176
LA CORUÑA;VEIGAS (PADERNE);15314
LA CORUÑA;VEIGAS DE VILA (VILABELLA);15328
LA CORUÑA;VEIGUE (SANTA COLUMBA);15169
LA CORUÑA;VEIRA (STA MARIA);15183
LA CORUÑA;VEIS;15380
LA CORUÑA;VEITUREIRA;15883
LA CORUÑA;VEJO;15281
LA CORUÑA;VELICOSA;15998
LA CORUÑA;VELLE;15390
LA CORUÑA;VELON;15314
LA CORUÑA;VELUZ;15349
LA CORUÑA;VENADE;15325
LA CORUÑA;VENTA (BARBOS);15332
LA CORUÑA;VENTA (DEVESOS);15339
LA CORUÑA;VENTA (NARON);15578
LA CORUÑA;VENTA (SAN CLAUDIO);15338
LA CORUÑA;VENTA (VECIÑEIRA);15359
LA CORUÑA;VENTA, A (RIBEIRAS DO SOR, AS);15339
LA CORUÑA;VENTANA;15339
LA CORUÑA;VENTAS DO LENGšELLE, O;15687
LA CORUÑA;VENTE;15145
LA CORUÑA;VENTIN (BALCAIDE);15895
LA CORUÑA;VENTIN (MUROS);15291
LA CORUÑA;VENTO;15541
LA CORUÑA;VENTO (ANOS);15149
LA CORUÑA;VENTO (CASTRIZ);15848
LA CORUÑA;VENTO (CEBREIRO);15823
LA CORUÑA;VENTO (SER);15861
LA CORUÑA;VENTORRILLO (BRANDESO);15819
LA CORUÑA;VENTORRILLO (RIO-VISMA);15191
LA CORUÑA;VENTOSA (CENTROÑA);15609
LA CORUÑA;VENTOSA (MOSENDE);15359
LA CORUÑA;VENTOSA (PONTE MACEIRA, A);15864
LA CORUÑA;VENTOSA (QUEIMADA);15386
LA CORUÑA;VENTOSA (SANTACOMBA);15841
LA CORUÑA;VENTOSA (SENRA);15688
LA CORUÑA;VENTOSA (VIÑA);15313
LA CORUÑA;VENTOSA DE ABAIXO;15841
LA CORUÑA;VENTOSELO (CARREIRA);15855
LA CORUÑA;VENTOSELO (ZAS);15850
LA CORUÑA;VENTOSO (AGUALADA);15148
LA CORUÑA;VENTOSO (XUÑO);15995
LA CORUÑA;VENTUREIRA;15883
LA CORUÑA;VER (BOEBRE-SANTIAGO);15609
LA CORUÑA;VERDE;15809
LA CORUÑA;VERDEAL;15615
LA CORUÑA;VERDEAL, O;15689
LA CORUÑA;VERDES (SAN ADRIAN);15147
LA CORUÑA;VERDESCAL;15577
LA CORUÑA;VERDIA (SANTA MARIÑA);15884
LA CORUÑA;VERDIA DE ABAIXO;15884
LA CORUÑA;VERDIA DE ARRIBA;15884
LA CORUÑA;VEREA (CORREDOIRAS);15807
LA CORUÑA;VEREA (CUMBRAOS);15685
LA CORUÑA;VEREDA (BEMBIBRE);15873
LA CORUÑA;VEREDA (PONTECESO);15110
LA CORUÑA;VERGAÑA;15552
LA CORUÑA;VERINES (SANTA MARIA);15314
LA CORUÑA;VERMELLO;15851
LA CORUÑA;VERNES;15107
LA CORUÑA;VERTIN;15168
LA CORUÑA;VESTA;15326
LA CORUÑA;VIADEIRO;15639
LA CORUÑA;VIADOR;15329
LA CORUÑA;VIAÑO GRANDE;15687
LA CORUÑA;VIAÑO PEQUENO;15687
LA CORUÑA;VIANSIL;15551
LA CORUÑA;VIAXE DE ABAIXO;15615
LA CORUÑA;VIAXE DE ARRIBA;15615
LA CORUÑA;VICA;15688
LA CORUÑA;VICAS;15578
LA CORUÑA;VICENTA, A;15856
LA CORUÑA;VICESO;15839
LA CORUÑA;VICOÑA;15332
LA CORUÑA;VIDALCISO;15280
LA CORUÑA;VIDAN;15897
LA CORUÑA;VIDAN (DIVINO SALVADOR);15897
LA CORUÑA;VIDAN NOVO;15897
LA CORUÑA;VIDAN VELLO;15897
LA CORUÑA;VIDAS;15326
LA CORUÑA;VIDE (GALLADO);15317
LA CORUÑA;VIDE (RAIRIZ);15808
LA CORUÑA;VIDREIRO, O;15614
LA CORUÑA;VIDUAL (ENCROBAS, AS);15187
LA CORUÑA;VIDUAL (INSUA);15338
LA CORUÑA;VIDUAL (PIOLLA, A);15149
LA CORUÑA;VIDUEDA;15560
LA CORUÑA;VIDUEIRAL;15326
LA CORUÑA;VIDUEIRO  (ERMO, O);15338
LA CORUÑA;VIDUEIRO (FERREIRA-SAN XOAN DE MOECHE);15563
LA CORUÑA;VIDUEIRO (GRAÑAS DO SOR, AS);15339
LA CORUÑA;VIDUEIRO (MOECHE);15564
LA CORUÑA;VIDUEIRO (PEDROSO);15597
LA CORUÑA;VIDUEIRO (SANTA MARIA DE XESTOSO);15315
LA CORUÑA;VIDUEIRO (SON DE AFORA);15890
LA CORUÑA;VIDUEIRO (TRASANCOS);15540
LA CORUÑA;VIDUEIRO (VILAVELLA);15328
LA CORUÑA;VIDUEIROS (CESURAS);15391
LA CORUÑA;VIDUEIROS (COIRO);15145
LA CORUÑA;VIDUEIROS (PEDROSO);15597
LA CORUÑA;VIDUEIROS (ROADE);15815
LA CORUÑA;VIDUEIROS (SAN CRISTOBO-COUZADOIRO);15339
LA CORUÑA;VIDUEIROS (VISTA ALEGRE CRUZ DE);15577
LA CORUÑA;VIDUEIROS, OS (VILABOA);15543
LA CORUÑA;VIDUIDO (ENCHOUSAS);15566
LA CORUÑA;VIDUIDO (REGOA);15358
LA CORUÑA;VIDUIDO (SAN CRISTOBO-COUZADOIRO);15339
LA CORUÑA;VIDUIDO DE ABAIXO;15895
LA CORUÑA;VIDUIDO DE ARRIBA;15895
LA CORUÑA;VIEIRO (CALVENTE);15688
LA CORUÑA;VIEIRO (CESURAS);15391
LA CORUÑA;VIEIRO (MARZOA);15686
LA CORUÑA;VIEIRO (VILACOBA);15318
LA CORUÑA;VIEIRO, O (PONTEVEA);15883
LA CORUÑA;VIEIRO, O (REIS-SAN CRISTOVO);15883
LA CORUÑA;VIEITE (BOIMORTO);15818
LA CORUÑA;VIEITE DE ABAIXO;15147
LA CORUÑA;VIEITE DE ARRIBA;15147
LA CORUÑA;VIEITEIRO;15318
LA CORUÑA;VIEITEIRO (ENCHOUSAS);15566
LA CORUÑA;VIEITEIRO (PANTIN);15553
LA CORUÑA;VIELAS;15318
LA CORUÑA;VIETA;15291
LA CORUÑA;VIETEIRAS (CAMPO HOSPITAL);15359
LA CORUÑA;VIETEIRAS (SANTA CRUZ DE MOECHE);15564
LA CORUÑA;VIGO (ARES);15624
LA CORUÑA;VIGO (ARMENTON);15144
LA CORUÑA;VIGO (CERVAS);15625
LA CORUÑA;VIGO (DODRO);15981
LA CORUÑA;VIGO (DUIO);15154
LA CORUÑA;VIGO (ESCRAVITUDE, A);15980
LA CORUÑA;VIGO (MENS);15113
LA CORUÑA;VIGO (MERA);15177
LA CORUÑA;VIGO (PEREIRAS, AS-LAMAS);15851
LA CORUÑA;VIGO (SAN JULIAN);15314
LA CORUÑA;VIGO (SAN VICENTE);15175
LA CORUÑA;VIGO (SAN XOAN MOECHE);15563
LA CORUÑA;VIGO (SANTA MARIA);15659
LA CORUÑA;VIGO (SANTE EULALIA SERGUDE);15881
LA CORUÑA;VIGO (VIÑAS-SAN PANTALEON);15319
LA CORUÑA;VIGO DE ABAIXO;15635
LA CORUÑA;VIGO DE ARRIBA;15635
LA CORUÑA;VIGO VIDIN;15174
LA CORUÑA;VIGOBO;15863
LA CORUÑA;VIJOTEIRA;15109
LA CORUÑA;VILA (BARREIRO);15809
LA CORUÑA;VILA (BOIMORTO);15818
LA CORUÑA;VILA (FERREIRA);15563
LA CORUÑA;VILA (FOXADO);15310
LA CORUÑA;VILA (GALLADO);15317
LA CORUÑA;VILA (MEANOS);15857
LA CORUÑA;VILA (MUNIFERRAL);15317
LA CORUÑA;VILA (NARAHIO);15576
LA CORUÑA;VILA (PONTE DE CASTRO);15685
LA CORUÑA;VILA (PONTE LEDESMA);15882
LA CORUÑA;VILA (PUMAR);15825
LA CORUÑA;VILA (RECEMEL);15568
LA CORUÑA;VILA (SAN XOAN MOECHE);15563
LA CORUÑA;VILA (VILABELLA);15328
LA CORUÑA;VILA (VILAVELLA);15328
LA CORUÑA;VILA (ZAS DE REI);15807
LA CORUÑA;VILA DA AREA;15592
LA CORUÑA;VILA DA IGLESIA;15530
LA CORUÑA;VILA DA IGLESIA (2);15185
LA CORUÑA;VILA DA IGLESIA (3);15592
LA CORUÑA;VILA DE ANCA;15579
LA CORUÑA;VILA DE BARES, A;15337
LA CORUÑA;VILA DE CASTRO;15310
LA CORUÑA;VILA DE NEDA;15610
LA CORUÑA;VILA DE SOL;15319
LA CORUÑA;VILA DE SUSO (OINS);15819
LA CORUÑA;VILA DE SUSO (PIADELA);15319
LA CORUÑA;VILA DE SUSO (VIÑAS);15819
LA CORUÑA;VILA DO MONTE, A;15239
LA CORUÑA;VILA DO RIO;15359
LA CORUÑA;VILA DOS ANXELES;15543
LA CORUÑA;VILA ELENA;15626
LA CORUÑA;VILA ESUSO (CERBO);15357
LA CORUÑA;VILA FERNANDEZ;15884
LA CORUÑA;VILA MEXICO;15359
LA CORUÑA;VILA VALDES;15689
LA CORUÑA;VILA VERDE;15866
LA CORUÑA;VILA XESTOSO;15618
LA CORUÑA;VILABADE;15332
LA CORUÑA;VILABADE (SAN CIBRAO);15684
LA CORUÑA;VILABARRO;15688
LA CORUÑA;VILABOA (ARGALO);15217
LA CORUÑA;VILABOA (GRANDAL);15616
LA CORUÑA;VILABOA (PONTE ULLA);15881
LA CORUÑA;VILABOA (RUTIS);15174
LA CORUÑA;VILABOA (VILABOA);15543
LA CORUÑA;VILABOA (VILASANTAR);15821
LA CORUÑA;VILABOI;15542
LA CORUÑA;VILABOI (MONFERO);15618
LA CORUÑA;VILABUIL;15821
LA CORUÑA;VILACACIN;15357
LA CORUÑA;VILACHA;15815
LA CORUÑA;VILACHA (MEDIN);15886
LA CORUÑA;VILACHA (MONTE);15561
LA CORUÑA;VILACHA (PINO, O);15823
LA CORUÑA;VILACHA (PROBAOS);15891
LA CORUÑA;VILACHAIÑO;15886
LA CORUÑA;VILACHAN (AGUASANTAS);15913
LA CORUÑA;VILACHAN (ENTRECRUCES);15109
LA CORUÑA;VILACHAN (LAMAS);15851
LA CORUÑA;VILACHAN (MORQUINTIAN);15124
LA CORUÑA;VILACHAN (NEGREIRA);15830
LA CORUÑA;VILACHAVE;15565
LA CORUÑA;VILACID DE ABAIXO;15688
LA CORUÑA;VILACID DE ARRIBA;15688
LA CORUÑA;VILACOBA;15212
LA CORUÑA;VILACOBA (RESTANDE);15687
LA CORUÑA;VILACOBA (SAN TOME);15318
LA CORUÑA;VILACORNELLE;15541
LA CORUÑA;VILACOVA;15872
LA CORUÑA;VILADAREAS;15807
LA CORUÑA;VILADAVIL (SANTA MARIA);15819
LA CORUÑA;VILADEMENS;15391
LA CORUÑA;VILADESUSO (CORES);15111
LA CORUÑA;VILADOFONDO;15819
LA CORUÑA;VILADOIS;15316
LA CORUÑA;VILADOMONTE;15815
LA CORUÑA;VILADONELLE;15579
LA CORUÑA;VILADONIGA;15530
LA CORUÑA;VILADONIGA (BOIMORTO);15818
LA CORUÑA;VILADORCAS;15807
LA CORUÑA;VILAESTEVEZ;15149
LA CORUÑA;VILAFABEIRO;15211
LA CORUÑA;VILAFAIL;15617
LA CORUÑA;VILAFERNANDEZ;15127
LA CORUÑA;VILAFERREIROS;15236
LA CORUÑA;VILAGUDIN;15684
LA CORUÑA;VILALBA (ARES);15624
LA CORUÑA;VILALBA (PARAMOS);15872
LA CORUÑA;VILALBARRO;15688
LA CORUÑA;VILALBAS;15339
LA CORUÑA;VILALLONTE;15596
LA CORUÑA;VILAMAIOR;15847
LA CORUÑA;VILAMAIOR (LAVACOLLA);15820
LA CORUÑA;VILAMAIOR (MUIÑOS);15125
LA CORUÑA;VILAMAIOR (PRESARAS);15807
LA CORUÑA;VILAMAIOR (SABUGUEIRO-SAN PAIO);15820
LA CORUÑA;VILAMAIOR (SANTIAGO-VISANTOÑA);15689
LA CORUÑA;VILAMARIN;15318
LA CORUÑA;VILAMARTA DE ABAIXO;15186
LA CORUÑA;VILAMARTA DE ARRIBA;15186
LA CORUÑA;VILAMARTIN;15684
LA CORUÑA;VILAMATEO;15638
LA CORUÑA;VILAMEA (BOENTE);15826
LA CORUÑA;VILAMEA (VISANTOÑA);15809
LA CORUÑA;VILAMEAN;15186
LA CORUÑA;VILAMIR;15145
LA CORUÑA;VILAMOIRE;15614
LA CORUÑA;VILAMOR;15815
LA CORUÑA;VILAMOR (SAN ESTEVO);15806
LA CORUÑA;VILAMOR DE ABAIXO;15806
LA CORUÑA;VILAMOR DE ARRIBA;15806
LA CORUÑA;VILAMOREL (SAN XOAN);15314
LA CORUÑA;VILAMOURA;15819
LA CORUÑA;VILAMOURO (ESPREON);15182
LA CORUÑA;VILAMOURO DE ARRIBA;15182
LA CORUÑA;VILAMOVA (SOANDRES);15145
LA CORUÑA;VILAMUIN;15339
LA CORUÑA;VILAMUNOI;15637
LA CORUÑA;VILAÑO (SANTIAGO);15145
LA CORUÑA;VILANOVA;15609
LA CORUÑA;VILANOVA (ABEGONDO);15318
LA CORUÑA;VILANOVA (ARTES);15108
LA CORUÑA;VILANOVA (BAIÑAS);15127
LA CORUÑA;VILANOVA (BOIMORTO);15818
LA CORUÑA;VILANOVA (CANCES);15107
LA CORUÑA;VILANOVA (COIRO);15145
LA CORUÑA;VILANOVA (CORREDOIRAS);15807
LA CORUÑA;VILANOVA (CUMBRAOS);15685
LA CORUÑA;VILANOVA (EIROA);15210
LA CORUÑA;VILANOVA (FENE);15500
LA CORUÑA;VILANOVA (LAMAS);15562
LA CORUÑA;VILANOVA (LOXO);15822
LA CORUÑA;VILANOVA (MELLA);15819
LA CORUÑA;VILANOVA (MONTEAGUDO);15144
LA CORUÑA;VILANOVA (OROSO);15688
LA CORUÑA;VILANOVA (OUCES);15155
LA CORUÑA;VILANOVA (OZA-SANTA BAIA);15883
LA CORUÑA;VILANOVA (PEDRA, A);15365
LA CORUÑA;VILANOVA (PEREIRIÑA);15138
LA CORUÑA;VILANOVA (PRIORADA);15809
LA CORUÑA;VILANOVA (QUION);15824
LA CORUÑA;VILANOVA (RECESENDE-SAN XOAN);15883
LA CORUÑA;VILANOVA (SALES);15885
LA CORUÑA;VILANOVA (SAN TIRSO);15113
LA CORUÑA;VILANOVA (SARANDON);15886
LA CORUÑA;VILANOVA (SEIXAL, O);15176
LA CORUÑA;VILANOVA (SENDELLE-BOIMORTO);15818
LA CORUÑA;VILANOVA (SEQUEIRO-MEIRAS);15550
LA CORUÑA;VILANOVA (SILLOBRE);15509
LA CORUÑA;VILANOVA (SISAMO);15106
LA CORUÑA;VILANOVA (SOBRADO);15813
LA CORUÑA;VILANOVA (TREMO);15280
LA CORUÑA;VILANOVA (VILASANTAR);15807
LA CORUÑA;VILANOVA (VISANTOÑA-MELIDE);15809
LA CORUÑA;VILANOVA (VISANTOÑA-ORDES);15689
LA CORUÑA;VILANTIME (SAN PEDRO);15819
LA CORUÑA;VILANUSTRE;15984
LA CORUÑA;VILAPAPE;15637
LA CORUÑA;VILAPEDRE (MOECHE);15564
LA CORUÑA;VILAPEDRE (TOURO);15822
LA CORUÑA;VILAPEDRE (VEDRA);15885
LA CORUÑA;VILAPREGO;15684
LA CORUÑA;VILAPROGRESO;15185
LA CORUÑA;VILAR;15258
LA CORUÑA;VILAR (ABELLEIRA);15290
LA CORUÑA;VILAR (AGUALADA);15148
LA CORUÑA;VILAR (AGUAPESADA);15229
LA CORUÑA;VILAR (AMEIXENDA);15870
LA CORUÑA;VILAR (ANDOIO);15684
LA CORUÑA;VILAR (ANTES);15837
LA CORUÑA;VILAR (ANXERIZ);15684
LA CORUÑA;VILAR (ARAÑO);15984
LA CORUÑA;VILAR (ARTES);15108
LA CORUÑA;VILAR (BALTAR);15541
LA CORUÑA;VILAR (BAROÑA);15979
LA CORUÑA;VILAR (BARREIRO);15809
LA CORUÑA;VILAR (BERDEOGAS);15151
LA CORUÑA;VILAR (BERDIA);15884
LA CORUÑA;VILAR (BERDOIAS);15128
LA CORUÑA;VILAR (BERREO);15687
LA CORUÑA;VILAR (BOA);15218
LA CORUÑA;VILAR (BOENTE);15826
LA CORUÑA;VILAR (BOIMORTO);15818
LA CORUÑA;VILAR (BUÑO);15111
LA CORUÑA;VILAR (BURRES);15819
LA CORUÑA;VILAR (BUXAN);15873
LA CORUÑA;VILAR (BUXANTES);15151
LA CORUÑA;VILAR (CABOVILAÑO);15146
LA CORUÑA;VILAR (CAMPOLONGO);15614
LA CORUÑA;VILAR (CANEDO);15293
LA CORUÑA;VILAR (CAPELA);15613
LA CORUÑA;VILAR (CARREIRA);15967
LA CORUÑA;VILAR (CEBREIRO);15823
LA CORUÑA;VILAR (CELASDEPEIRO);15198
LA CORUÑA;VILAR (CERCEDA);15185
LA CORUÑA;VILAR (CERDIDO);15530
LA CORUÑA;VILAR (CERNADAS);15316
LA CORUÑA;VILAR (CERVO);15357
LA CORUÑA;VILAR (COIRO);15145
LA CORUÑA;VILAR (CORNADO);15822
LA CORUÑA;VILAR (CORREDORAS);15807
LA CORUÑA;VILAR (COUZADOIRO);15339
LA CORUÑA;VILAR (COVAS);15594
LA CORUÑA;VILAR (CRENDES);15318
LA CORUÑA;VILAR (CULLERGONDO);15318
LA CORUÑA;VILAR (CUMBRAOS);15685
LA CORUÑA;VILAR (DUIO);15154
LA CORUÑA;VILAR (ENCHOUSAS);15566
LA CORUÑA;VILAR (ENCROBAS, AS);15187
LA CORUÑA;VILAR (ESCRAVITUDE, A);15980
LA CORUÑA;VILAR (EXTRAMUNDI);15910
LA CORUÑA;VILAR (FAEIRA);15325
LA CORUÑA;VILAR (FERREIROS);15824
LA CORUÑA;VILAR (FILGUEIRA DE TRABA);15391
LA CORUÑA;VILAR (FOLGOSO);15318
LA CORUÑA;VILAR (FREIXO);15326
LA CORUÑA;VILAR (GALLADO);15317
LA CORUÑA;VILAR (GRANDAL);15616
LA CORUÑA;VILAR (GRIXOA);15898
LA CORUÑA;VILAR (GUISAMO);15640
LA CORUÑA;VILAR (IGLESIAFEITA);15580
LA CORUÑA;VILAR (INSUA);15338
LA CORUÑA;VILAR (LAGO);15551
LA CORUÑA;VILAR (LAMAS);15562
LA CORUÑA;VILAR (LEDOIRA);15686
LA CORUÑA;VILAR (LESTEDO);15881
LA CORUÑA;VILAR (LOXO);15822
LA CORUÑA;VILAR (MAROXO);15819
LA CORUÑA;VILAR (MAZARICOS);15256
LA CORUÑA;VILAR (MEIRAS);15168
LA CORUÑA;VILAR (MESIA);15685
LA CORUÑA;VILAR (MIRAS);15239
LA CORUÑA;VILAR (MOLDES);15808
LA CORUÑA;VILAR (MONDOI);15319
LA CORUÑA;VILAR (MONTE);15561
LA CORUÑA;VILAR (NARON);15578
LA CORUÑA;VILAR (OLVEIRA);15127
LA CORUÑA;VILAR (ORDES);15689
LA CORUÑA;VILAR (PADERNE);15314
LA CORUÑA;VILAR (PALMEIRA);15950
LA CORUÑA;VILAR (PARAMOS);15872
LA CORUÑA;VILAR (PEREIRA);15837
LA CORUÑA;VILAR (PONTE DO PORTO);15121
LA CORUÑA;VILAR (PONTE LEDESMA);15882
LA CORUÑA;VILAR (PONTE NOVAL);15149
LA CORUÑA;VILAR (PONTEVEA);15883
LA CORUÑA;VILAR (PORTOFONTAO);15887
LA CORUÑA;VILAR (PRESARAS);15807
LA CORUÑA;VILAR (PUMAR);15825
LA CORUÑA;VILAR (RAIRIZ);15808
LA CORUÑA;VILAR (RECEMEL);15568
LA CORUÑA;VILAR (REDONDA);15137
LA CORUÑA;VILAR (RIAL);15874
LA CORUÑA;VILAR (RIVADULLA);15880
LA CORUÑA;VILAR (ROADE);15815
LA CORUÑA;VILAR (ROXAL, O);15579
LA CORUÑA;VILAR (SAN CRISTOBO-COUZADOIRO);15339
LA CORUÑA;VILAR (SAN MIGUEL);15822
LA CORUÑA;VILAR (SAN PEDRO);15614
LA CORUÑA;VILAR (SAN PEDRO) (2);15150
LA CORUÑA;VILAR (SAN XOAN MOECHE);15563
LA CORUÑA;VILAR (SANTA CRUZ DE MOECHE);15564
LA CORUÑA;VILAR (SANTA MARIA XESTOSO);15315
LA CORUÑA;VILAR (SANTAIA DE GORGULLOS);15684
LA CORUÑA;VILAR (SANTIAG0);15107
LA CORUÑA;VILAR (SARANDON);15886
LA CORUÑA;VILAR (SEIXAL);15176
LA CORUÑA;VILAR (SERGUDE);15881
LA CORUÑA;VILAR (SIGRAS);15181
LA CORUÑA;VILAR (SILLOBRE);15509
LA CORUÑA;VILAR (SOANDRES);15145
LA CORUÑA;VILAR (SOFAN);15108
LA CORUÑA;VILAR (SOUTULLO);15145
LA CORUÑA;VILAR (TALLARA);15216
LA CORUÑA;VILAR (TORDOIA);15683
LA CORUÑA;VILAR (TRASANCOS);15540
LA CORUÑA;VILAR (TRASANQUELOS);15391
LA CORUÑA;VILAR (TRAZO);15687
LA CORUÑA;VILAR (VICESO);15839
LA CORUÑA;VILAR (VIGO-SANTA MARIA);15659
LA CORUÑA;VILAR (VILABOA);15543
LA CORUÑA;VILAR (VILACOVA);15212
LA CORUÑA;VILAR (VILAR);15822
LA CORUÑA;VILAR (VILASANTAR);15807
LA CORUÑA;VILAR (VIMIANZO);15120
LA CORUÑA;VILAR (VISANTOÑA);15689
LA CORUÑA;VILAR (VISANTOÑA) (2);15809
LA CORUÑA;VILAR (VIZOÑO);15318
LA CORUÑA;VILAR BELLO (OUSOÑO);15210
LA CORUÑA;VILAR BELLO (QUEIXAS);15186
LA CORUÑA;VILAR BELLO (RODIS);15186
LA CORUÑA;VILAR DA FRAGA;15567
LA CORUÑA;VILAR DA VELLA;15809
LA CORUÑA;VILAR DA VIÑA;15313
LA CORUÑA;VILAR DA VIÑA (2);15314
LA CORUÑA;VILAR DE ABADE;15980
LA CORUÑA;VILAR DE ABAIXO (CELTIGOS);15686
LA CORUÑA;VILAR DE ABAIXO (FRADES);15686
LA CORUÑA;VILAR DE ABAIXO (OROSO);15688
LA CORUÑA;VILAR DE ABAIXO (OSEBE);15866
LA CORUÑA;VILAR DE ARRIBA (FRADES);15686
